ClosedDate,SoldPr,Type,Zip,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces,houseEra
7/28/2020,604750.0,SFH,60077,3550,9,4,0,Yes,5.0,0,2.5,19A
6/28/2019,216428.74999999997,Condo,60077,1600,7,2,0,No,3.0,0,1.0,19A
12/17/2019,294175.0,SFH,60201,1243,7,2,0,Yes,3.0,0,0.0,19A
8/29/2018,495369.6874999998,SFH,60076,1693,10,3,1,Yes,3.0,0,1.0,19A
9/4/2020,268550.0,SFH,60002,1816,10,3,0,Yes,3.0,0,2.0,19A
10/11/2018,247684.8437499999,SFH,60203,1140,7,1,0,No,3.0,0,2.0,19A
8/2/2019,1155687.5,SFH,60091,3945,15,3,1,No,6.0,0,2.0,19B
7/12/2019,196466.87499999997,Townhouse,60077,1134,5,1,1,No,2.0,0,0.0,19A
6/21/2019,462274.99999999994,SFH,60202,2159,9,1,1,No,3.0,0,1.0,19A
2/13/2020,143500.0,Condo,60202,1000,5,1,0,No,2.0,0,0.0,19B
9/26/2019,315082.4375,SFH,60053,1266,8,2,0,Yes,2.0,2,1.0,19A
7/2/2018,916433.9218749997,SFH,60062,3391,12,4,1,Yes,5.0,0,3.0,19A
10/11/2017,344389.62187499984,SFH,60062,2342,7,3,1,No,4.0,0,1.0,19A
7/16/2020,558625.0,SFH,60062,2504,10,3,1,No,4.0,1,2.0,19A
8/15/2019,553679.375,Townhouse,60026,1994,8,2,1,No,3.0,0,2.0,20A
9/27/2019,336200.0,SFH,60002,2678,11,3,1,Yes,4.0,0,3.0,19A
7/31/2020,768749.9999999999,SFH,60062,3733,10,2,1,No,4.0,0,2.0,19A
8/21/2020,235749.99999999997,Condo,60025,1300,5,2,0,No,2.0,0,1.0,19A
6/3/2019,656640.625,SFH,60025,4239,12,3,1,Yes,4.0,1,2.0,19A
2/21/2020,281875.0,SFH,60002,2650,9,3,0,Yes,4.0,0,2.0,19A
8/8/2019,241643.74999999997,Condo,60076,1935,6,2,0,No,3.0,0,2.0,19A
8/29/2019,1050625.0,SFH,60062,3990,12,5,1,Yes,5.0,1,2.5,recent
1/28/2019,325693.75,SFH,60002,2100,11,1,1,No,3.0,1,3.0,19A
10/4/2019,262656.25,Condo,60026,1800,6,2,0,No,2.0,0,1.0,19A
4/15/2019,543173.125,SFH,60025,4500,13,4,1,No,5.0,0,2.0,19B
9/14/2020,617050.0,SFH,60053,2970,10,4,0,Yes,4.0,1,2.0,19A
5/1/2020,1486249.9999999998,SFH,60025,4300,12,4,2,Yes,4.0,1,2.0,20A
3/8/2019,399237.49999999994,SFH,60203,1861,7,2,1,Yes,3.0,0,1.0,Pre1900
6/30/2017,827859.6679687497,SFH,60062,2924,10,2,1,No,4.0,0,2.0,19A
10/16/2020,307500.0,Duplex,60002,2000,7,3,0,Yes,3.0,0,2.0,19A
6/3/2019,358263.125,SFH,60062,1630,8,2,0,Yes,3.0,0,1.0,19A
2/28/2020,449974.99999999994,Townhouse,60026,1835,7,2,1,No,3.0,0,2.0,20A
3/16/2020,440749.99999999994,SFH,60201,2588,8,2,1,No,3.0,0,1.0,19B
12/15/2020,589375.0,SFH,60202,3296,11,3,0,Yes,4.0,1,2.0,19B
7/18/2019,368769.375,SFH,60025,1404,8,2,0,Yes,3.0,0,2.0,19A
7/17/2020,881499.9999999999,SFH,60091,2360,10,2,1,No,4.0,0,2.0,Pre1900
4/1/2020,1178750.0,SFH,60201,3030,8,2,1,Yes,4.0,0,1.0,19A
11/12/2020,681624.9999999999,SFH,60062,4197,15,4,1,Yes,5.0,1,3.0,20A
9/18/2020,533000.0,Condo,60077,2233,7,2,1,No,3.0,0,2.0,20A
7/10/2020,763624.9999999999,SFH,60201,2500,9,3,0,No,4.0,0,2.0,19B
4/24/2018,495585.0656249998,SFH,60076,4343,9,3,0,No,5.0,0,2.0,19A
8/28/2020,132225.0,SFH,60002,1108,7,1,0,No,3.0,0,0.0,19A
10/18/2019,265808.125,Condo,60062,1810,5,2,0,No,2.0,0,2.0,19A
11/13/2020,351062.49999999994,SFH,60053,2037,8,2,0,Yes,2.0,1,2.5,19A
9/29/2020,146575.0,Condo,60076,1065,6,1,1,No,2.0,0,0.0,19A
7/30/2017,391853.5761718748,SFH,60077,1230,8,3,0,Yes,3.0,0,1.0,19A
4/30/2018,338682.1015624999,SFH,60076,1900,8,2,1,No,3.0,1,1.5,19A
10/25/2019,535818.75,SFH,60062,2515,8,3,0,No,4.0,0,2.0,19A
9/18/2019,309934.375,SFH,60076,1800,7,2,0,Yes,3.0,0,2.0,19A
3/15/2017,577294.1417968748,SFH,60062,2587,11,2,1,No,4.0,1,2.5,19A
6/20/2019,378225.0,SFH,60053,1870,9,2,1,No,4.0,0,2.0,19A
5/29/2020,212687.49999999997,SFH,60002,1464,8,3,0,Yes,3.0,0,2.0,20A
6/20/2018,312298.2812499999,SFH,60076,1380,7,1,1,No,3.0,0,1.0,19A
3/4/2019,223257.81249999997,Townhouse,60076,1310,7,1,1,No,3.0,0,0.0,19A
4/23/2018,753823.4374999998,SFH,60062,2713,12,2,1,No,4.0,0,2.5,19A
4/5/2018,349989.4531249999,SFH,60077,1119,6,1,0,No,3.0,0,2.0,19A
8/28/2019,357107.4375,SFH,60076,1400,7,3,0,Yes,3.0,0,0.0,19A
7/12/2018,623519.6718749998,SFH,60062,2707,10,3,1,Yes,4.0,0,2.0,19A
5/13/2019,354585.9375,SFH,60076,1400,7,2,0,No,3.0,0,0.0,19A
3/16/2017,231800.7070312499,Townhouse,60077,1312,6,1,1,No,3.0,0,0.0,19A
4/14/2017,309067.6093749999,Condo,60077,1269,5,2,0,No,2.0,0,1.0,20A
4/21/2020,193917.69999999998,Condo,60077,1250,5,2,0,No,2.0,0,1.0,19A
10/29/2020,220374.99999999997,Condo,60053,1200,5,2,0,No,2.0,0,1.0,19A
3/24/2020,169124.99999999997,Condo,60202,1300,5,2,0,No,2.0,0,0.0,19A
12/12/2017,461393.7882812498,SFH,60077,2325,8,2,1,No,4.0,0,2.0,19A
5/31/2019,152340.625,Condo,60076,1200,5,2,0,No,2.0,0,0.0,19A
7/12/2019,451768.74999999994,SFH,60076,2012,8,2,0,No,3.0,0,2.0,19A
8/1/2019,110420.68749999999,Condo,60025,950,4,1,0,No,1.0,0,0.0,19A
2/27/2019,136581.25,Condo,60202,1100,5,1,0,No,1.0,0,0.0,19A
7/1/2019,656640.625,SFH,60025,3038,10,2,1,No,5.0,0,2.0,19A
9/12/2019,777462.4999999999,SFH,60091,2014,8,2,1,No,3.0,0,2.0,19B
7/30/2019,530565.625,SFH,60062,2530,10,3,1,Yes,4.0,0,2.0,19A
10/12/2018,256299.9687499999,SFH,60076,1288,6,2,0,No,3.0,0,0.0,19A
12/15/2020,371562.49999999994,SFH,60076,1313,7,2,0,Yes,3.0,0,0.0,19A
6/11/2020,287000.0,Townhouse,60091,1770,7,1,1,No,3.0,0,0.0,19A
5/30/2019,160745.625,Condo,60062,1000,5,1,1,No,2.0,0,0.0,19A
6/26/2020,1383749.9999999998,SFH,60025,4565,9,4,1,Yes,4.0,1,3.0,recent
4/19/2017,441525.1562499998,Condo,60077,1675,6,2,0,No,3.0,0,2.0,20A
1/16/2019,1260750.0,SFH,60025,2700,7,4,0,Yes,3.0,1,2.0,19A
11/30/2020,280850.0,SFH,60002,2330,9,2,1,No,4.0,0,2.0,20A
11/15/2017,263811.2808593749,Condo,60077,1560,5,2,0,No,2.0,0,1.0,19A
9/14/2020,717499.9999999999,SFH,60091,2526,8,2,1,Yes,3.0,0,2.0,19B
8/29/2019,367718.75,SFH,60076,1350,8,2,0,Yes,3.0,1,2.0,19A
9/27/2019,998093.7499999999,SFH,60062,3000,9,4,1,Yes,4.0,1,2.5,recent
11/3/2020,448437.49999999994,Condo,60026,1426,6,2,0,No,2.0,0,1.0,20A
9/15/2017,1319056.4042968745,SFH,60062,4500,13,5,1,Yes,5.0,1,3.0,recent
7/1/2019,325693.75,Townhouse,60053,1721,6,2,1,No,2.0,0,2.0,20A
1/17/2019,677653.125,Condo,60062,2500,7,2,1,No,2.0,0,2.0,19A
10/16/2020,430499.99999999994,SFH,60076,2435,8,3,0,No,4.0,0,1.0,19A
7/6/2020,1547749.9999999998,SFH,60062,5631,15,5,2,Yes,4.0,1,4.0,20A
5/3/2019,255196.81249999997,SFH,60025,1210,6,1,1,No,4.0,0,1.0,19A
12/13/2019,404490.62499999994,Condo,60201,1600,5,1,1,No,2.0,0,1.0,19B
6/26/2019,803728.1249999999,SFH,60062,3043,8,2,1,No,3.0,0,2.0,20A
5/30/2019,1253500.6875,SFH,60062,4687,7,3,1,Yes,3.0,0,2.0,recent
6/10/2020,1158250.0,SFH,60025,3482,13,5,1,Yes,6.0,0,2.0,20A
7/2/2018,461986.0781249998,SFH,60062,2500,8,2,1,No,3.0,0,2.0,19A
7/25/2017,570671.2644531247,SFH,60077,2483,8,2,1,No,4.0,0,2.1,19A
12/3/2019,223783.12499999997,Condo,60077,1750,6,2,0,No,3.0,0,0.0,19A
12/18/2020,835374.9999999999,SFH,60091,2709,9,3,0,Yes,4.0,0,2.0,19B
3/5/2020,650875.0,SFH,60062,2611,12,3,1,Yes,4.0,1,2.5,19A
8/23/2018,389001.96979687485,SFH,60076,1831,9,2,0,No,3.0,0,2.0,19A
1/29/2020,406412.49999999994,SFH,60062,1231,7,2,0,Yes,3.0,0,1.0,19A
6/28/2019,459648.43749999994,SFH,60201,1248,8,1,1,Yes,3.0,0,0.0,Pre1900
9/24/2020,153750.0,Condo,60202,1018,4,1,0,No,2.0,0,0.0,19A
6/16/2017,547491.1937499997,SFH,60062,1881,9,2,1,No,4.0,0,2.5,19A
6/16/2017,302321.1049874999,SFH,60076,1960,8,3,1,Yes,4.0,0,0.0,19A
6/17/2019,1302775.0,SFH,60201,4600,13,4,0,No,6.0,0,2.0,Pre1900
1/23/2018,129226.87499999996,Condo,60077,840,4,1,0,No,1.0,0,0.0,19A
6/29/2017,672222.0503906247,SFH,60062,2300,10,2,1,No,4.0,0,2.0,19A
11/13/2020,148522.5,Condo,60062,1000,5,1,1,No,2.0,0,0.0,19A
6/11/2018,522291.9531249998,SFH,60077,1700,9,3,0,Yes,3.0,0,1.0,19A
6/24/2019,304681.25,Townhouse,60077,2212,8,2,1,No,3.0,0,2.0,19A
9/6/2019,272111.875,Townhouse,60025,1512,8,2,1,No,3.0,0,0.0,19A
4/22/2019,546325.0,SFH,60091,3441,10,3,1,Yes,4.0,0,2.0,19A
12/21/2020,609875.0,SFH,60201,1764,10,3,0,Yes,3.0,0,2.0,19B
3/29/2018,417833.5624999999,SFH,60076,1513,9,2,1,No,4.0,0,2.0,19A
12/29/2017,336662.9316406249,SFH,60076,2200,9,2,0,Yes,3.0,1,2.0,19A
4/27/2018,324990.5141562499,Townhouse,60077,2349,8,2,1,No,3.0,0,2.0,19A
11/1/2017,200893.94609374992,Townhouse,60077,1100,6,2,1,Yes,2.0,0,0.0,19A
9/14/2020,622687.5,Townhouse,60026,3210,8,2,1,No,3.0,0,2.0,20A
9/1/2020,1486249.9999999998,SFH,60201,5150,14,4,1,Yes,5.0,1,2.0,19B
8/18/2020,789147.4999999999,SFH,60062,2200,5,2,0,No,3.0,0,2.0,recent
11/14/2019,1076890.625,SFH,60062,5231,14,6,1,Yes,5.0,1,3.0,20A
3/20/2020,191674.99999999997,Condo,60025,1350,6,2,0,No,2.0,0,1.0,19A
4/24/2017,440421.3433593748,SFH,60076,1900,9,2,1,No,3.0,0,2.0,19B
8/7/2020,317750.0,SFH,60002,2938,12,2,1,No,4.0,0,2.0,19A
8/5/2020,379249.99999999994,SFH,60025,2200,7,2,1,No,3.0,0,1.0,19A
5/12/2019,1820207.8124999998,SFH,60025,5000,9,4,1,Yes,4.0,1,3.0,recent
10/9/2020,76875.0,Condo,60201,1000,5,1,1,No,2.0,0,0.0,19B
8/1/2019,2731625.0,SFH,60201,6500,14,5,2,Yes,7.0,0,3.5,19B
2/22/2019,366668.125,SFH,60076,1300,7,3,0,Yes,3.0,0,1.0,19A
8/7/2020,550425.0,SFH,60025,3129,9,2,1,No,4.0,0,2.0,19A
5/15/2020,399749.99999999994,SFH,60029,2595,10,3,0,Yes,4.0,0,0.0,19A
4/11/2019,420249.99999999994,SFH,60062,2640,7,2,1,No,3.0,0,2.0,19A
9/25/2020,791812.4999999999,Condo,60201,3740,8,3,1,No,3.0,0,2.0,19B
2/1/2019,827367.1874999999,SFH,60062,4022,12,3,1,No,4.0,0,2.0,19B
4/9/2020,456124.99999999994,SFH,60062,2646,9,2,2,Yes,4.0,0,2.0,19A
8/3/2020,415124.99999999994,SFH,60201,1248,7,2,1,Yes,3.0,0,1.0,19A
9/17/2018,254684.6328124999,SFH,60076,1020,6,1,0,No,3.0,0,0.0,19A
3/18/2020,244974.99999999997,SFH,60062,1350,6,1,0,No,3.0,0,1.0,19A
9/17/2020,156825.0,Condo,60202,1250,5,1,0,No,2.0,0,0.0,19B
2/28/2019,283668.75,SFH,60091,1700,7,1,1,Yes,3.0,0,2.0,19A
7/24/2020,430499.99999999994,Townhouse,60091,1661,8,1,1,No,3.0,0,1.0,19A
2/28/2020,192699.99999999997,SFH,60002,2184,9,3,0,Yes,4.0,0,2.0,19A
3/16/2020,328000.0,SFH,60025,1560,7,2,0,No,3.0,0,2.0,19A
7/27/2018,344604.9999999999,SFH,60076,1203,8,2,1,Yes,3.0,1,1.0,19A
6/7/2019,698665.625,SFH,60025,2520,10,3,1,Yes,5.0,1,2.0,19A
8/17/2020,1306875.0,SFH,60026,3900,13,4,1,Yes,5.0,1,4.0,20A
10/8/2020,2562500.0,SFH,60091,5800,14,4,2,Yes,5.0,0,2.0,19B
7/24/2019,604109.375,SFH,60062,2800,8,2,1,No,4.0,0,2.0,19A
8/28/2017,380815.4472656248,SFH,60077,1347,7,2,0,Yes,3.0,0,0.0,19A
11/12/2020,174249.99999999997,SFH,60002,1600,6,2,0,No,3.0,0,2.0,19A
8/28/2020,358749.99999999994,Townhouse,60025,2650,7,2,1,No,3.0,0,2.0,19A
8/23/2019,317287.69937499997,SFH,60076,1416,7,1,1,No,3.0,0,1.0,19B
5/13/2020,334150.0,SFH,60025,1458,8,2,0,Yes,3.0,0,2.0,19A
11/18/2019,696564.375,SFH,60025,2634,10,2,1,Yes,4.0,0,2.0,19A
3/25/2020,871249.9999999999,SFH,60201,2688,10,3,0,No,5.0,0,2.0,19A
6/27/2019,766956.2499999999,SFH,60025,2818,9,4,0,Yes,4.0,1,2.1,19A
5/15/2020,716474.9999999999,SFH,60201,2370,7,2,1,No,3.0,0,1.0,19A
3/1/2019,556831.25,SFH,60062,2500,10,3,1,Yes,5.0,0,2.0,19A
6/6/2019,439686.56249999994,SFH,60076,3369,9,2,1,No,5.0,0,2.5,19A
10/29/2020,169124.99999999997,Condo,60077,1300,5,2,0,No,2.0,0,1.0,19A
3/1/2019,177555.625,SFH,60002,1933,7,1,0,No,4.0,0,3.0,19B
3/30/2018,786130.1562499998,SFH,60062,3198,10,3,1,No,5.0,0,2.0,19A
11/20/2019,499046.87499999994,SFH,60062,2200,7,2,1,No,3.0,0,4.0,19A
10/6/2020,420249.99999999994,SFH,60062,1600,7,3,0,No,3.0,0,2.0,19A
4/21/2017,695954.0275390622,SFH,60062,2727,7,2,1,No,3.0,0,2.0,19A
9/25/2017,309067.6093749999,SFH,60076,1414,7,2,0,No,3.0,0,2.0,19A
5/22/2018,436140.7031249999,SFH,60062,2400,9,2,1,No,4.0,0,2.0,19A
9/23/2020,245897.49999999997,SFH,60002,2192,11,2,1,No,4.0,0,2.0,20A
3/9/2020,778999.9999999999,SFH,60053,4269,10,5,1,Yes,4.0,1,2.0,20A
9/28/2020,1383749.9999999998,SFH,60091,3908,12,3,1,No,4.0,0,2.1,Pre1900
6/30/2017,449803.7529296873,SFH,60062,1756,9,2,1,Yes,5.0,0,2.0,19A
8/17/2020,604750.0,SFH,60091,1796,9,2,0,No,3.0,0,2.0,19A
3/6/2019,819487.4999999999,SFH,60201,2692,10,3,0,No,4.0,0,1.0,Pre1900
7/24/2020,522749.99999999994,SFH,60053,1734,11,3,0,Yes,4.0,0,2.0,19A
10/30/2020,407949.99999999994,SFH,60025,1788,7,1,1,Yes,3.0,0,1.0,19A
12/16/2020,140425.0,Condo,60202,822,4,1,0,No,1.0,0,0.0,19B
2/13/2020,438699.99999999994,SFH,60062,2586,9,2,1,No,4.0,0,2.0,19A
3/26/2019,574691.875,SFH,60203,3121,11,2,1,No,4.0,0,2.0,19B
10/26/2020,346962.49999999994,SFH,60053,1600,8,2,0,Yes,3.0,0,2.0,19A
9/24/2019,706501.1862499999,SFH,60025,2308,6,2,0,No,3.0,0,2.0,recent
11/20/2017,347701.0605468749,SFH,60077,1500,7,2,0,Yes,3.0,0,2.0,19A
6/15/2017,419448.8984374998,Condo,60077,2047,7,2,0,No,2.0,0,2.0,20A
9/9/2020,429474.99999999994,Condo,60201,1940,7,2,0,No,3.0,0,0.0,19B
8/1/2019,598856.25,SFH,60076,5667,12,4,1,Yes,5.0,0,2.5,19A
6/5/2018,204609.21874999994,Condo,60077,1380,6,2,0,No,3.0,0,0.0,19A
6/26/2017,391853.5761718748,SFH,60076,1754,8,1,1,No,4.0,0,1.0,19B
5/24/2018,468447.4218749998,SFH,60062,2688,8,2,1,No,4.0,0,2.0,19A
2/27/2020,802574.9999999999,SFH,60062,3150,9,4,0,No,4.0,0,3.0,19A
5/9/2019,451768.74999999994,SFH,60025,1100,9,1,1,No,3.0,0,1.0,19A
11/25/2019,298902.8125,SFH,60002,3900,12,4,0,Yes,6.0,0,2.5,19A
4/27/2017,344941.5283203124,SFH,60076,1248,7,2,0,Yes,3.0,0,2.0,19A
4/25/2017,1192117.9218749995,SFH,60062,4000,14,4,1,Yes,4.0,0,3.0,20A
6/1/2020,243949.99999999997,SFH,60002,2288,9,2,1,No,4.0,0,2.0,19A
10/30/2020,649850.0,SFH,60025,3040,9,2,1,No,4.0,0,2.0,19A
5/20/2019,1318534.375,SFH,60091,5718,12,3,1,No,4.0,0,2.0,19B
8/13/2020,1230000.0,SFH,60025,3678,12,4,1,Yes,4.0,1,2.0,20A
11/23/2020,367462.49999999994,SFH,60077,1856,8,3,0,Yes,4.0,0,2.5,19A
5/13/2019,336200.0,SFH,60053,1344,6,2,0,Yes,3.0,0,2.5,19A
6/28/2018,156149.14062499994,Condo,60077,995,4,1,0,No,1.0,0,0.0,19A
9/30/2020,176812.49999999997,Condo,60201,900,5,1,0,No,2.0,0,0.0,19A
6/22/2018,285376.0156249999,SFH,60077,1000,5,2,0,Yes,3.0,0,2.0,19A
6/21/2019,701817.5,SFH,60201,3300,10,3,1,Yes,5.0,0,2.0,19B
7/23/2020,183474.99999999997,Condo,60203,1200,5,2,0,No,2.0,0,2.0,19A
12/11/2018,96920.15624999997,Condo,60077,600,4,1,0,No,1.0,0,0.0,19A
10/1/2020,86099.99999999999,SFH,60002,1277,4,1,0,No,2.0,0,1.0,19A
5/4/2018,533060.8593749999,SFH,60062,1660,8,2,0,No,3.0,0,1.0,19A
5/21/2018,468447.4218749998,SFH,60076,2440,9,2,0,Yes,3.0,0,1.0,19B
8/7/2020,1204375.0,SFH,60201,3000,9,3,1,Yes,4.0,1,2.0,19B
5/28/2019,306782.5,SFH,60053,1295,7,2,0,No,3.0,0,1.5,19A
5/9/2019,434433.43749999994,SFH,60201,2311,8,2,1,No,4.0,0,2.0,19B
10/31/2018,233146.8203124999,SFH,60076,1720,7,1,1,No,3.0,0,2.0,19B
4/29/2019,1602203.1249999998,SFH,60091,5300,14,5,1,Yes,5.0,1,2.0,recent
11/25/2020,261374.99999999997,SFH,60076,1344,7,2,0,Yes,3.0,0,0.0,19A
7/11/2019,1864859.3749999998,SFH,60091,7746,14,6,1,Yes,5.0,1,3.0,recent
12/4/2020,248049.99999999997,Condo,60062,1800,6,2,0,No,2.0,0,1.0,19A
11/15/2018,293991.1406249999,Condo,60077,1703,5,2,0,No,2.0,0,1.0,20A
1/10/2020,356699.99999999994,Condo,60025,1500,7,2,1,No,3.0,0,1.0,19A
9/9/2020,830249.9999999999,SFH,60029,2792,11,3,1,Yes,4.0,1,2.0,19A
4/18/2017,205309.19765624992,Townhouse,60076,1073,6,1,1,No,2.0,0,0.0,19A
4/17/2020,450999.99999999994,Townhouse,60026,1835,7,3,1,No,3.0,0,2.0,20A
2/28/2019,267909.375,Townhouse,60025,1512,8,2,1,No,3.0,0,0.0,19A
6/4/2019,157593.75,Condo,60025,1380,5,2,0,No,2.0,0,1.0,19A
4/23/2020,491999.99999999994,SFH,60202,2600,11,2,1,Yes,4.0,0,0.0,19B
5/14/2018,479216.3281249998,SFH,60062,1734,7,2,0,No,4.0,0,2.0,19B
9/4/2020,530437.5,SFH,60062,3530,8,3,0,No,4.0,0,2.0,19A
8/10/2017,230144.98769531242,Townhouse,60077,1025,6,1,1,No,3.0,0,0.0,19A
9/8/2020,481749.99999999994,SFH,60002,5244,11,3,1,Yes,4.0,0,4.0,19A
12/10/2020,292125.0,SFH,60002,2355,9,2,1,No,4.0,0,2.0,20A
3/21/2019,451768.74999999994,SFH,60025,1325,8,3,0,No,4.0,0,1.0,19A
6/12/2020,240874.99999999997,Condo,60202,1225,5,2,0,No,2.0,0,0.0,19A
5/4/2020,333125.0,SFH,60062,3423,8,2,2,No,2.0,0,2.0,19A
10/29/2020,656000.0,SFH,60025,2200,7,2,1,No,3.0,0,2.0,19B
2/18/2020,668300.0,SFH,60091,2700,8,2,1,No,4.0,0,1.0,19B
2/10/2020,371562.49999999994,SFH,60053,1800,9,2,0,No,3.0,0,2.5,19A
6/12/2019,437059.99999999994,SFH,60091,1480,8,2,0,Yes,3.0,0,2.0,19A
5/1/2018,419987.3437499999,SFH,60076,2002,8,1,1,No,3.0,0,3.0,19A
11/6/2020,804624.9999999999,SFH,60062,2828,8,3,1,Yes,4.0,0,2.0,19A
4/12/2018,1082813.5234374998,SFH,60062,3000,11,4,1,Yes,4.0,1,2.0,recent
2/8/2018,441525.1562499999,SFH,60077,2200,10,2,0,No,4.0,0,2.5,19A
9/5/2019,916670.3124999999,SFH,60062,2550,9,3,1,No,4.0,0,2.0,recent
3/30/2020,327998.975,SFH,60025,1400,6,2,0,No,2.0,0,2.0,19A
4/23/2020,275725.0,Townhouse,60062,1200,5,2,0,No,2.0,0,1.0,20A
2/7/2020,281875.0,SFH,60053,1300,7,2,0,No,3.0,0,2.5,19A
8/15/2019,208549.06249999997,Condo,60202,1000,5,1,0,No,2.0,0,0.0,19B
7/30/2019,210124.99999999997,SFH,60077,924,7,1,1,Yes,2.0,0,2.0,19A
11/5/2020,230522.49999999997,SFH,60002,1656,9,2,1,Yes,3.0,0,2.0,19A
5/29/2019,191739.06249999997,Condo,60201,1030,5,1,0,No,2.0,0,0.0,19A
9/23/2020,1291500.0,SFH,60025,6000,14,5,1,Yes,5.0,2,2.0,new
10/31/2019,276314.375,SFH,60076,1000,5,2,0,Yes,3.0,0,1.0,19A
7/30/2018,215378.12499999994,Townhouse,60076,1064,6,1,1,No,2.0,0,0.0,19A
8/29/2019,403439.99999999994,Condo,60053,1889,6,2,0,No,3.0,0,2.0,20A
8/26/2020,668300.0,SFH,60062,2373,10,2,1,No,4.0,0,2.5,19B
4/24/2020,640625.0,SFH,60062,2508,11,3,1,Yes,4.0,1,2.0,19A
5/15/2019,115568.74999999999,Townhouse,60002,1801,7,1,1,No,2.0,0,2.0,19A
2/28/2018,356773.8640624999,SFH,60062,1928,9,2,1,No,4.0,0,2.0,19A
5/18/2020,296225.0,SFH,60002,2804,10,3,0,No,4.0,0,2.0,19A
11/9/2020,233699.99999999997,Townhouse,60077,1197,6,1,1,No,3.0,0,0.0,19A
9/10/2020,134531.25,Condo,60053,800,4,1,0,No,1.0,0,1.0,19A
3/5/2019,651387.5,SFH,60202,2300,11,3,0,Yes,4.0,0,2.5,19B
11/8/2019,185960.625,SFH,60002,1270,7,2,0,No,3.0,1,2.5,19A
5/17/2019,414996.87499999994,SFH,60076,1586,9,2,1,Yes,3.0,0,2.1,19A
11/25/2019,330946.875,SFH,60077,1160,7,2,0,Yes,3.0,0,1.5,19A
9/4/2019,173353.125,SFH,60002,1630,7,2,0,No,3.0,0,0.0,19A
7/15/2019,525312.5,Townhouse,60201,1800,8,2,1,No,3.0,0,1.0,19A
6/7/2017,347701.0605468749,SFH,60076,1620,6,1,0,No,3.0,0,0.0,19A
1/15/2020,204999.99999999997,Condo,60077,968,4,1,1,No,1.0,0,1.0,20A
7/9/2018,738370.0570312497,SFH,60062,3783,7,4,2,No,5.0,0,3.0,20A
4/28/2017,303548.5449218749,SFH,60062,1872,8,2,0,No,4.0,0,1.0,19A
7/22/2019,998093.7499999999,SFH,60091,5720,10,3,1,Yes,4.0,1,2.0,19B
3/19/2020,491897.49999999994,SFH,60025,1900,7,2,0,Yes,3.0,0,2.0,19A
7/10/2019,388731.24999999994,Townhouse,60026,2379,7,2,1,No,2.0,0,2.0,19A
8/11/2020,491999.99999999994,SFH,60025,2708,8,2,0,Yes,3.0,1,1.0,19A
5/30/2019,1013853.1249999999,SFH,60091,2944,14,2,1,No,4.0,0,2.5,19B
3/27/2019,236390.62499999997,SFH,60002,1712,7,2,0,No,3.0,0,2.0,20A
9/11/2019,796373.7499999999,SFH,60076,5500,12,5,1,Yes,5.0,0,2.0,20A
12/22/2020,564775.0,SFH,60091,1786,7,2,1,Yes,3.0,0,2.5,19A
6/18/2020,394624.99999999994,SFH,60076,1025,7,2,0,Yes,2.0,2,2.0,19A
4/16/2018,430756.2499999999,SFH,60062,1130,8,2,0,No,4.0,0,2.0,19B
6/15/2020,591937.5,SFH,60062,2737,9,3,1,Yes,4.0,0,2.0,19A
11/8/2018,311221.3906249999,SFH,60076,1300,8,2,1,Yes,3.0,0,2.0,19A
10/29/2020,1326093.75,SFH,60201,6056,13,3,1,No,6.0,0,2.0,19B
8/30/2019,273162.5,SFH,60076,1225,6,1,0,No,3.0,0,2.0,19A
8/7/2020,1024999.9999999999,SFH,60062,4000,11,4,1,Yes,4.0,1,2.0,20A
5/15/2020,1024999.9999999999,SFH,60091,3079,12,3,1,Yes,4.0,1,2.0,19B
11/6/2020,181937.49999999997,SFH,60002,3071,9,3,1,Yes,4.0,0,2.0,20A
10/15/2018,296144.9218749999,SFH,60062,1230,6,2,0,Yes,3.0,0,1.0,19A
2/21/2020,1537499.9999999998,SFH,60025,7427,16,5,1,Yes,4.0,1,3.0,recent
6/12/2020,374124.99999999994,Townhouse,60062,1800,6,2,1,No,3.0,0,2.0,19A
7/30/2019,338301.25,SFH,60076,1496,7,2,1,Yes,3.0,0,1.0,19A
7/28/2017,619239.0316406247,SFH,60062,2265,10,2,0,No,4.0,0,2.0,19A
12/22/2017,386334.5117187498,SFH,60077,1400,8,2,0,Yes,5.0,0,2.5,19A
12/10/2019,251099.37499999997,SFH,60053,1120,5,1,0,No,3.0,0,2.0,19A
11/26/2019,357212.5,SFH,60053,2663,9,2,1,No,4.0,0,2.0,19A
4/1/2019,204871.87499999997,Condo,60201,864,5,1,0,No,2.0,0,0.0,19B
12/17/2019,143935.625,Condo,60077,1100,4,1,0,No,1.0,0,1.0,19A
10/16/2020,717499.9999999999,Condo,60091,3800,8,3,1,No,3.0,0,2.0,19A
12/7/2020,328000.0,SFH,60053,1340,7,1,1,Yes,3.0,0,1.0,19A
9/25/2018,129226.87499999996,Condo,60076,1000,5,1,1,No,2.0,0,0.0,19A
9/22/2020,449974.99999999994,Condo,60202,1580,6,2,1,No,2.0,0,0.0,19B
7/24/2020,503274.99999999994,SFH,60025,2006,9,1,1,No,3.0,0,2.0,19A
